stn,ym,tavg,dtr,hot_days,vhot_days,heat_deg,trop_nights,night_heat_deg,germ_block_days,cold_days,vcold_days,frost_deg,sun_hours,dark_days,rad_mj,rain_sum,wet_days,humid_hot_days,rh,n_days,hot_streak3,hot_streak_max,wet_streak_max,sun_ratio
244,2019-04,10.873333333333333,14.53,0,0,0.0,0,0.0,0,9,0,21.9,177.6,11,0.0,84.7,8,0,66.24,30,0.0,0.0,4.0,0.452253628724217
244,2019-05,16.84193548387097,17.432258064516127,3,0,1.3000000000000007,0,0.0,0,0,0,0.0,279.7,3,0.0,63.7,5,0,61.03225806451613,31,0.0,1.0,2.0,0.6423977951309141
244,2019-06,20.8,11.833333333333334,5,0,8.600000000000001,3,1.2000000000000028,0,0,0,0.0,192.2,8,0.0,98.5,9,4,75.75333333333333,30,3.0,3.0,6.0,0.44052257620903046
244,2019-07,23.967741935483872,8.883870967741935,11,1,19.599999999999998,14,37.5,10,0,0,0.0,130.79999999999998,14,0.0,259.1,10,13,80.42903225806452,31,6.0,3.0,4.0,0.2949932341001353
244,2019-08,25.16774193548387,9.899999999999999,20,9,53.49999999999999,20,50.900000000000006,15,0,0,0.0,179.8,7,0.0,141.6,9,13,79.31935483870969,31,18.0,14.0,3.0,0.42983504661726035
244,2019-09,20.96333333333333,10.316666666666666,2,0,0.8000000000000007,7,5.300000000000001,2,0,0,0.0,122.4,14,0.0,151.8,9,10,80.96666666666667,30,0.0,1.0,3.0,0.3285024154589372
244,2019-10,14.158064516129034,12.80967741935484,0,0,0.0,0,0.0,0,0,0,0.0,188.0,7,0.0,121.6,4,2,78.59677419354838,31,0.0,0.0,3.0,0.536376604850214
244,2019-11,7.04,14.876666666666667,0,0,0.0,0,0.0,0,16,2,41.1,151.7,7,0.0,42.2,5,0,73.90666666666667,30,0.0,0.0,2.0,0.4898288666451404
244,2019-12,1.364516129032258,11.038709677419355,0,0,0.0,0,0.0,0,25,12,120.3,133.1,12,0.0,29.900000000000002,3,0,74.79677419354839,31,0.0,0.0,1.0,0.43682310469314073
244,2020-01,1.6741935483870967,9.625806451612902,0,0,0.0,0,0.0,0,25,10,99.4,95.2,17,0.0,73.9,6,0,78.86129032258064,31,0.0,0.0,3.0,0.3055198973042362
244,2020-02,2.410344827586207,11.879310344827585,0,0,0.0,0,0.0,0,19,11,113.4,161.7,8,0.0,59.599999999999994,10,0,75.54137931034482,29,0.0,0.0,3.0,0.5113851992409867
244,2020-03,6.432258064516129,13.845161290322581,0,0,0.0,0,0.0,0,18,2,40.2,218.2,7,0.0,45.3,5,0,67.26774193548388,31,0.0,0.0,2.0,0.5871905274488697
244,2020-04,8.863333333333333,14.873333333333333,0,0,0.0,0,0.0,0,10,0,17.0,269.0,5,0.0,40.5,3,0,62.483333333333334,30,0.0,0.0,2.0,0.6837824097610575
244,2020-05,17.067741935483873,11.751612903225807,0,0,0.0,0,0.0,0,0,0,0.0,212.5,8,0.0,77.7,7,1,76.13225806451612,31,0.0,0.0,2.0,0.4873853211009174
244,2020-06,21.873333333333335,10.3,8,0,8.900000000000002,3,1.1000000000000014,0,0,0,0.0,171.0,9,0.0,173.9,12,12,81.59666666666666,30,6.0,3.0,5.0,0.3918423464711274
244,2020-07,22.13225806451613,6.203225806451614,0,0,0.0,13,15.399999999999995,1,0,0,0.0,74.6,21,0.0,514.6,18,20,89.47096774193548,31,0.0,0.0,12.0,0.16835928684269916
244,2020-08,25.729032258064517,7.345161290322581,19,0,26.500000000000004,31,84.2,25,0,0,0.0,146.9,11,0.0,631.4,16,28,87.78387096774195,31,12.0,9.0,8.0,0.35185628742514974
244,2020-09,18.95,9.606666666666666,1,0,0.6000000000000014,2,2.8000000000000007,1,0,0,0.0,136.6,10,0.0,158.0,10,8,86.01,30,0.0,1.0,2.0,0.36740182894029044
244,2020-10,12.261290322580646,13.564516129032258,0,0,0.0,0,0.0,0,0,0,0.0,213.7,6,0.0,7.6,2,0,76.42258064516129,31,0.0,0.0,1.0,0.6107459274078308
244,2020-11,7.2733333333333325,12.126666666666667,0,0,0.0,0,0.0,0,12,0,21.2,152.2,9,0.0,71.0,5,0,73.52333333333333,30,0.0,0.0,3.0,0.4919198448610213
244,2020-12,-0.5466666666666666,11.312903225806451,0,0,0.0,0,0.0,0,31,16,177.5,134.7,11,0.0,16.3,5,0,72.68,31,0.0,0.0,3.0,0.44265527440026287
244,2021-01,-2.0,12.212903225806452,0,0,0.0,0,0.0,0,28,22,258.7,139.0,11,0.0,40.6,7,0,77.61666666666666,31,0.0,0.0,2.0,0.4453700736943287
244,2021-02,2.367857142857143,13.053571428571429,0,0,0.0,0,0.0,0,21,12,112.89999999999999,179.0,6,0.0,29.5,7,0,67.45357142857144,28,0.0,0.0,3.0,0.5859247135842881
244,2021-03,8.103225806451613,13.870967741935484,0,0,0.0,0,0.0,0,7,0,12.2,197.7,8,0.0,105.5,7,0,72.33225806451614,31,0.0,0.0,2.0,0.5323101777059774
244,2021-04,12.576666666666666,13.486666666666668,0,0,0.0,0,0.0,0,2,0,2.2,229.1,6,0.0,43.300000000000004,4,0,60.763333333333335,30,0.0,0.0,2.0,0.5826551373346898
244,2021-05,15.980645161290322,12.061290322580644,0,0,0.0,0,0.0,0,0,0,0.0,191.7,10,0.0,89.5,11,0,75.1032258064516,31,0.0,0.0,3.0,0.43988067921064705
244,2021-06,21.226666666666667,10.47,2,0,2.1000000000000014,0,0.0,0,0,0,0.0,189.8,5,0.0,113.3,11,11,79.67666666666668,30,0.0,2.0,5.0,0.4349220898258479
244,2021-07,24.961290322580645,9.061290322580644,20,2,36.2,23,35.599999999999994,16,0,0,0.0,191.20000000000002,8,0.0,223.2,11,14,83.39032258064516,31,16.0,11.0,8.0,0.431310624859012
244,2021-08,24.02258064516129,8.416129032258064,10,1,16.199999999999996,23,28.60000000000001,7,0,0,0.0,145.9,13,0.0,370.90000000000003,14,24,86.99354838709678,31,9.0,5.0,3.0,0.3492101483963619
244,2021-09,20.783333333333335,8.993333333333334,0,0,0.0,1,0.10000000000000142,0,0,0,0.0,131.4,11,0.0,90.80000000000001,12,15,83.77666666666667,30,0.0,0.0,4.0,0.35322580645161294
244,2021-10,13.825806451612904,12.75483870967742,0,0,0.0,0,0.0,0,1,0,1.1,202.9,7,0.0,41.300000000000004,6,9,79.08064516129032,31,0.0,0.0,2.0,0.5798799657044871
244,2021-11,6.73,12.51,0,0,0.0,0,0.0,0,5,0,15.3,143.0,10,0.0,101.8,9,0,79.74,30,0.0,0.0,5.0,0.4620355411954766
244,2021-12,0.967741935483871,11.667741935483871,0,0,0.0,0,0.0,0,27,10,134.2,139.4,10,0.0,9.5,5,0,72.3225806451613,31,0.0,0.0,3.0,0.4579500657030223
244,2022-01,-1.7129032258064516,12.283870967741937,0,0,0.0,0,0.0,0,31,23,231.4,167.9,9,0.0,2.1,0,0,65.1774193548387,31,0.0,0.0,0.0,0.5381410256410256
244,2022-02,-1.2357142857142858,12.471428571428572,0,0,0.0,0,0.0,0,28,22,203.0,184.5,6,0.0,7.1,4,0,61.517857142857146,28,0.0,0.0,2.0,0.6047197640117994
244,2022-03,6.858064516129032,13.683870967741935,0,0,0.0,0,0.0,0,16,5,52.0,169.0,14,0.0,86.5,8,0,68.71612903225805,31,0.0,0.0,3.0,0.45515755453810935
244,2022-04,12.866666666666667,15.066666666666666,0,0,0.0,0,0.0,0,5,0,6.6000000000000005,246.3,5,0.0,61.699999999999996,5,0,63.25333333333333,30,0.0,0.0,2.0,0.6265581277028746
244,2022-05,16.45806451612903,15.54516129032258,0,0,0.0,0,0.0,0,0,0,0.0,291.5,4,0.0,4.1,2,0,61.79354838709677,31,0.0,0.0,1.0,0.6688848095456631
244,2022-06,21.836666666666666,9.819999999999999,6,0,8.100000000000001,8,18.5,8,0,0,0.0,162.9,11,0.0,263.8,13,9,77.74333333333334,30,3.0,3.0,3.0,0.3732813932172319
244,2022-07,25.032258064516128,7.983870967741935,13,2,22.8,26,49.8,17,0,0,0.0,156.3,12,0.0,133.8,10,18,82.59677419354838,31,8.0,5.0,4.0,0.3525033829499324
244,2022-08,24.53548387096774,7.1161290322580655,12,2,14.700000000000006,21,70.2,17,0,0,0.0,111.3,18,0.0,168.9,13,21,84.6774193548387,31,6.0,6.0,4.0,0.2661406025824964
244,2022-09,20.566666666666666,10.643333333333334,3,0,4.099999999999998,6,10.5,3,0,0,0.0,163.1,11,0.0,73.3,3,3,77.75,30,3.0,3.0,2.0,0.4380875637926403
244,2022-10,12.980645161290322,13.548387096774194,0,0,0.0,1,1.1000000000000014,0,3,0,1.6,221.4,5,0.0,49.0,3,2,75.43548387096774,31,0.0,0.0,2.0,0.6323907455012853
244,2022-11,8.366666666666667,15.056666666666667,0,0,0.0,0,0.0,0,9,0,15.2,163.0,6,0.0,74.6,6,0,73.31666666666666,30,0.0,0.0,2.0,0.5264857881136951
244,2022-12,-2.3193548387096774,11.496774193548388,0,0,0.0,0,0.0,0,31,21,237.6,129.7,12,0.0,41.8,6,0,74.1741935483871,31,0.0,0.0,3.0,0.42580433355219954
244,2023-01,-1.238709677419355,12.23225806451613,0,0,0.0,0,0.0,0,29,25,232.0,156.9,7,0.0,21.599999999999998,2,0,72.39032258064516,31,0.0,0.0,1.0,0.5040154192097654
244,2023-02,1.6214285714285714,13.285714285714286,0,0,0.0,0,0.0,0,25,13,132.3,165.2,7,0.0,14.0,4,0,67.03214285714286,28,0.0,0.0,2.0,0.5414618157980989
244,2023-03,8.667741935483871,16.25483870967742,0,0,0.0,0,0.0,0,13,1,37.6,232.4,6,0.0,35.4,3,0,57.39354838709678,31,0.0,0.0,2.0,0.6265839849015907
244,2023-04,12.533333333333333,13.513333333333332,0,0,0.0,0,0.0,0,4,0,4.3,183.1,12,0.0,62.6,8,0,66.59,30,0.0,0.0,3.0,0.4661405295315682
244,2023-05,17.43548387096774,12.332258064516129,1,0,1.3000000000000007,0,0.0,0,0,0,0.0,192.7,12,0.0,222.0,8,1,73.24193548387096,31,0.0,1.0,4.0,0.4425815342214056
244,2023-06,21.833333333333332,10.620000000000001,7,0,7.700000000000003,4,5.699999999999999,0,0,0,0.0,205.7,7,0.0,208.1,11,7,76.19,30,4.0,4.0,6.0,0.47135655362053164
244,2023-07,24.990322580645163,7.022580645161291,14,1,22.400000000000006,29,65.19999999999999,17,0,0,0.0,122.7,15,0.0,708.5,19,26,87.3741935483871,31,12.0,6.0,9.0,0.2767253044654939
244,2023-08,25.94516129032258,8.62258064516129,23,9,54.400000000000006,28,75.1,23,0,0,0.0,188.3,6,0.0,328.2,9,21,83.26129032258065,31,22.0,11.0,2.0,0.45015539086779827
244,2023-09,22.02,9.073333333333332,5,0,4.199999999999999,7,7.0,3,0,0,0.0,145.6,12,0.0,151.60000000000002,11,13,83.64333333333335,30,4.0,4.0,4.0,0.39076757917337623
244,2023-10,13.574193548387097,13.380645161290323,0,0,0.0,0,0.0,0,0,0,0.0,211.79999999999998,5,0.0,11.100000000000001,2,0,77.1,31,0.0,0.0,2.0,0.6042796005706134
244,2023-11,7.193333333333333,12.023333333333333,0,0,0.0,0,0.0,0,17,0,33.7,147.1,8,0.0,91.5,8,0,73.25,30,0.0,0.0,3.0,0.47299035369774917
244,2023-12,2.4935483870967743,9.69032258064516,0,0,0.0,0,0.0,0,22,9,118.8,117.60000000000001,14,0.0,129.8,9,0,78.85161290322581,31,0.0,0.0,3.0,0.3860801050558109
244,2024-01,0.7483870967741936,9.890322580645162,0,0,0.0,0,0.0,0,24,15,139.4,135.3,14,0.0,48.1,7,0,75.8225806451613,31,0.0,0.0,2.0,0.4342105263157895
244,2024-02,4.2,10.062068965517241,0,0,0.0,0,0.0,0,16,4,51.6,105.1,15,0.0,108.5,12,0,78.94827586206897,29,0.0,0.0,5.0,0.3323845667299178
244,2024-03,6.309677419354839,12.674193548387096,0,0,0.0,0,0.0,0,18,4,57.9,185.2,9,0.0,73.6,6,0,67.81935483870969,31,0.0,0.0,2.0,0.49838536060279864
244,2024-04,14.826666666666666,13.42,0,0,0.0,0,0.0,0,0,0,0.0,184.6,8,0.0,74.3,8,0,72.16,30,0.0,0.0,3.0,0.46924250127097106
244,2024-05,17.238709677419354,13.719354838709679,0,0,0.0,0,0.0,0,0,0,0.0,282.7,4,0.0,104.5,9,0,70.49032258064516,31,0.0,0.0,4.0,0.648394495412844
244,2024-06,21.88,11.976666666666667,10,2,19.000000000000007,4,5.800000000000001,1,0,0,0.0,210.9,9,0.0,100.4,5,4,73.32666666666667,30,6.0,6.0,2.0,0.4832722273143905
244,2024-07,25.80322580645161,6.616129032258065,16,0,20.700000000000003,30,94.30000000000001,23,0,0,0.0,108.3,15,0.0,369.7,19,27,85.31935483870969,31,11.0,8.0,6.0,0.24441435341909273
244,2024-08,27.032258064516128,9.46774193548387,31,13,80.99999999999999,31,97.5,31,0,0,0.0,227.8,2,0.0,107.9,8,22,81.91612903225807,31,31.0,31.0,3.0,0.5457594633445138
244,2024-09,24.493333333333332,9.553333333333333,15,6,37.89999999999999,19,47.400000000000006,15,0,0,0.0,187.7,9,0.0,276.59999999999997,9,15,81.32,30,12.0,12.0,3.0,0.5049771320957761
244,2024-10,15.293548387096775,11.187096774193549,0,0,0.0,0,0.0,0,0,0,0.0,147.7,13,0.0,83.1,11,1,83.28387096774195,31,0.0,0.0,3.0,0.4221206058873964
244,2024-11,8.563333333333333,12.463333333333333,0,0,0.0,0,0.0,0,8,0,14.3,143.8,11,0.0,69.5,7,0,78.12666666666668,30,0.0,0.0,5.0,0.46507115135834415
244,2024-12,1.0709677419354837,9.709677419354838,0,0,0.0,0,0.0,0,29,6,102.1,129.1,14,0.0,23.7,7,0,75.00322580645161,31,0.0,0.0,2.0,0.42425238251725267
244,2025-01,-1.164516129032258,11.706451612903225,0,0,0.0,0,0.0,0,31,21,201.6,148.6,11,0.0,52.6,9,0,76.21612903225805,31,0.0,0.0,5.0,0.47612944569048377
244,2025-02,-1.5321428571428573,11.674999999999999,0,0,0.0,0,0.0,0,26,21,204.3,183.4,5,0.0,27.5,5,0,68.84285714285714,28,0.0,0.0,2.0,0.600130890052356
244,2025-03,6.929032258064517,13.95483870967742,0,0,0.0,0,0.0,0,15,1,42.3,194.3,9,0.0,38.4,8,0,65.73548387096774,31,0.0,0.0,5.0,0.5231556273559506
244,2025-04,12.6,14.926666666666668,0,0,0.0,0,0.0,0,3,0,5.7,237.7,4,0.0,59.3,5,0,64.42,30,0.0,0.0,3.0,0.604526958290946
244,2025-05,16.36774193548387,11.948387096774193,1,0,0.6999999999999993,0,0.0,0,0,0,0.0,190.6,11,0.0,131.4,7,2,74.47419354838709,31,0.0,1.0,2.0,0.43735658558972
244,2025-06,22.279999999999998,11.176666666666668,9,1,12.999999999999993,5,8.7,3,0,0,0.0,209.8,6,0.0,302.0,8,7,76.16333333333334,30,4.0,4.0,4.0,0.4807516040329973
244,2025-07,26.383870967741935,9.958064516129031,23,17,79.9,29,59.900000000000006,23,0,0,0.0,240.8,8,0.0,342.09999999999997,7,11,77.72258064516129,31,22.0,12.0,5.0,0.5431987367471238
244,2025-08,25.996774193548386,8.94516129032258,23,6,53.80000000000001,28,68.8,25,0,0,0.0,179.9,7,0.0,271.4,11,26,84.4258064516129,31,20.0,13.0,5.0,0.4305887984681666
244,2025-09,22.55,8.256666666666666,6,0,8.499999999999993,10,18.3,6,0,0,0.0,113.7,13,0.0,299.0,17,17,85.04666666666667,30,4.0,4.0,4.0,0.3056451612903226
244,2025-10,16.5,9.648387096774194,0,0,0.0,0,0.0,0,0,0,0.0,140.2,14,0.0,97.6,11,5,83.54516129032258,31,0.0,0.0,5.0,0.4006859102600743
244,2025-11,7.37,13.773333333333333,0,0,0.0,0,0.0,0,11,0,16.9,179.7,7,0.0,28.0,6,0,75.32333333333332,30,0.0,0.0,2.0,0.5806138933764136
244,2025-12,1.9612903225806453,11.27741935483871,0,0,0.0,0,0.0,0,26,8,110.2,142.9,10,0.0,35.5,7,0,72.04838709677419,31,0.0,0.0,2.0,0.46944809461235215
244,2026-01,-1.993548387096774,11.48709677419355,0,0,0.0,0,0.0,0,30,24,235.7,174.6,5,0.0,3.3000000000000003,1,0,63.78064516129032,31,0.0,0.0,1.0,0.5596153846153846
244,2026-02,1.5857142857142856,13.507142857142856,0,0,0.0,0,0.0,0,27,15,136.5,191.6,4,0.0,20.1,4,0,68.55,28,0.0,0.0,1.0,0.6279908226810881
244,2026-03,6.719354838709678,14.396774193548387,0,0,0.0,0,0.0,0,17,2,43.5,213.8,6,0.0,75.39999999999999,6,0,66.99677419354839,31,0.0,0.0,2.0,0.575969827586207
244,2026-04,13.360000000000001,14.483333333333333,0,0,0.0,0,0.0,0,1,0,2.1,193.20000000000002,10,0.0,76.5,7,0,64.7,30,0.0,0.0,3.0,0.4914779954210125
244,2026-05,17.896774193548385,14.151612903225805,4,0,2.3999999999999986,1,0.8000000000000007,0,0,0,0.0,253.0,6,0.0,71.5,5,0,71.47419354838709,31,3.0,3.0,2.0,0.5805415328132171
244,2026-06,21.883333333333333,11.526666666666667,8,0,6.0,4,2.3999999999999986,0,0,0,0.0,203.4,7,0.0,51.0,5,2,72.17333333333333,30,7.0,4.0,4.0,0.4660861594867095
244,2026-07,26.164516129032258,7.8193548387096765,21,5,40.699999999999996,29,88.0,22,0,0,0.0,155.2,12,0.0,210.9,11,20,82.41290322580646,31,18.0,12.0,3.0,0.35002255299954893
244,2026-08,28.619999999999997,10.78,10,8,46.3,10,38.5,10,0,0,0.0,89.6,1,0.0,4.3999999999999995,1,0,73.65,10,10.0,10.0,1.0,0.6483357452966715
245,2015-01,0.9129032258064517,8.961290322580645,0,0,0.0,0,0.0,0,28,10,107.0,101.7,10,0.0,50.0,10,0,73.79677419354839,31,0.0,0.0,2.0,0.326066046809875
245,2015-02,2.442857142857143,9.157142857142857,0,0,0.0,0,0.0,0,19,5,66.8,101.8,10,0.0,14.3,5,0,66.31071428571428,28,0.0,0.0,2.0,0.33377049180327867
245,2015-03,6.77741935483871,13.080645161290322,0,0,0.0,0,0.0,0,18,1,40.2,160.5,5,0.0,36.0,6,0,57.122580645161285,31,0.0,0.0,2.0,0.43284789644012944
245,2015-04,13.59,11.883333333333333,0,0,0.0,0,0.0,0,0,0,0.0,117.1,12,22.0,115.5,13,1,69.10333333333332,30,0.0,0.0,5.0,0.29819200407435703
245,2015-05,18.76451612903226,13.035483870967743,4,0,5.0,0,0.0,0,0,0,0.0,194.2,5,0.0,37.0,5,1,59.41612903225807,31,4.0,4.0,2.0,0.44633417605148235
245,2015-06,22.459999999999997,9.973333333333333,9,1,10.3,3,2.3999999999999986,2,0,0,0.0,182.6,10,0.0,135.2,6,11,74.77666666666667,30,0.0,2.0,3.0,0.41890341821518695
245,2015-07,25.55483870967742,8.325806451612904,18,7,40.000000000000014,22,78.10000000000001,20,0,0,0.0,187.9,11,0.0,186.0,14,19,83.8967741935484,31,18.0,7.0,5.0,0.42357980162308384
245,2015-08,25.92258064516129,8.941935483870967,18,9,53.400000000000006,25,68.69999999999999,19,0,0,0.0,217.6,8,0.0,88.2,8,18,82.19354838709677,31,13.0,10.0,2.0,0.5203252032520326
245,2015-09,21.613333333333333,11.433333333333334,5,0,4.100000000000001,3,2.5,1,0,0,0.0,212.1,7,0.0,18.1,5,8,74.96000000000001,30,0.0,2.0,2.0,0.5689377682403434
245,2015-10,16.083870967741934,11.05483870967742,0,0,0.0,0,0.0,0,0,0,0.0,139.5,10,0.0,120.9,7,3,76.92258064516129,31,0.0,0.0,4.0,0.39788933257273246
245,2015-11,11.013333333333332,7.44,0,0,0.0,0,0.0,0,2,0,0.6000000000000001,28.4,28,0.0,111.8,13,0,91.18666666666667,30,0.0,0.0,4.0,0.09161290322580645
245,2015-12,4.270967741935484,8.119354838709677,0,0,0.0,0,0.0,0,16,3,41.4,46.6,25,0.0,75.5,12,0,84.1032258064516,31,0.0,0.0,4.0,0.15298752462245568
245,2016-01,-0.3774193548387097,7.748387096774193,0,0,0.0,0,0.0,0,25,8,131.1,44.300000000000004,27,0.0,60.2,8,0,81.5,31,0.0,0.0,3.0,0.1420327027893556
245,2016-02,2.5620689655172413,9.282758620689656,0,0,0.0,0,0.0,0,24,7,85.9,187.20000000000002,7,0.0,33.0,5,0,67.07931034482759,29,0.0,0.0,2.0,0.5920303605313094
245,2016-03,7.406451612903226,11.919354838709678,0,0,0.0,0,0.0,0,9,1,18.9,247.1,5,0.0,77.1,3,0,65.05483870967743,31,0.0,0.0,2.0,0.6649623250807319
245,2016-04,14.24,12.976666666666667,0,0,0.0,0,0.0,0,0,0,0.0,205.0,9,0.0,191.3,10,0,69.01666666666667,30,0.0,0.0,2.0,0.5213631739572737
245,2016-05,19.312903225806455,13.138709677419355,6,0,4.0,0,0.0,0,0,0,0.0,282.2,4,0.0,112.9,7,0,63.78387096774193,31,6.0,6.0,2.0,0.6475447452960073
245,2016-06,23.003333333333334,9.523333333333333,10,0,8.800000000000004,7,11.100000000000005,4,0,0,0.0,198.4,9,0.0,51.7,6,5,75.49333333333334,30,3.0,3.0,1.0,0.45504587155963305
245,2016-07,27.06451612903226,8.425806451612903,23,14,74.6,30,105.6,25,0,0,0.0,232.3,7,0.0,205.1,12,7,75.65483870967742,31,22.0,14.0,7.0,0.5242608891897992
245,2016-08,27.606451612903225,9.648387096774194,25,21,117.10000000000002,26,116.60000000000001,25,0,0,0.0,264.4,3,0.0,115.8,9,2,72.57741935483871,31,25.0,25.0,3.0,0.633445136559655
245,2016-09,22.720000000000002,8.886666666666667,10,0,9.300000000000004,11,13.100000000000001,4,0,0,0.0,166.1,9,0.0,195.4,10,2,76.52333333333333,30,3.0,3.0,3.0,0.446505376344086
245,2016-10,16.461290322580645,8.780645161290321,1,0,0.3999999999999986,0,0.0,0,0,0,0.0,122.39999999999999,13,0.0,150.0,11,3,77.30967741935484,31,0.0,1.0,3.0,0.3498142326378965
245,2016-11,7.973333333333333,10.26,0,0,0.0,0,0.0,0,11,0,18.3,160.7,9,0.0,39.0,8,0,70.05666666666666,30,0.0,0.0,2.0,0.5192245557350565
245,2016-12,3.138709677419355,9.687096774193549,0,0,0.0,0,0.0,0,21,3,74.0,138.70000000000002,13,0.0,48.0,6,0,71.24516129032257,31,0.0,0.0,3.0,0.45550082101806244
245,2017-01,0.05483870967741942,9.683870967741935,0,0,0.0,0,0.0,0,28,15,145.7,157.6,8,0.0,25.9,7,0,71.97419354838709,31,0.0,0.0,4.0,0.50432
245,2017-02,1.25,10.37142857142857,0,0,0.0,0,0.0,0,26,9,103.1,184.1,7,0.0,54.5,8,0,67.33571428571429,28,0.0,0.0,3.0,0.6026186579378069
245,2017-03,5.532258064516129,12.448387096774193,0,0,0.0,0,0.0,0,16,0,33.2,225.6,3,0.0,21.900000000000002,7,0,62.04516129032258,31,0.0,0.0,2.0,0.6074313408723748
245,2017-04,13.326666666666666,12.983333333333333,0,0,0.0,0,0.0,0,0,0,0.0,252.8,4,0.0,56.1,7,0,64.02666666666667,30,0.0,0.0,2.0,0.6430933604680743
245,2017-05,18.229032258064517,13.603225806451613,1,0,0.1999999999999993,0,0.0,0,0,0,0.0,284.9,4,0.0,101.5,6,0,66.64516129032258,31,0.0,1.0,3.0,0.654040404040404
245,2017-06,21.75,11.610000000000001,8,1,9.899999999999999,4,4.399999999999999,0,0,0,0.0,242.3,6,0.0,16.900000000000002,4,7,71.19333333333334,30,7.0,4.0,2.0,0.5557339449541284
245,2017-07,27.274193548387096,7.39,24,8,56.7,30,129.2,31,0,0,0.0,130.9,16,0.0,258.2,15,27,85.94516129032259,31,21.0,12.0,6.0,0.29541864139020535
245,2017-08,26.003225806451614,8.596774193548388,22,8,49.599999999999994,25,83.7,23,0,0,0.0,201.3,9,0.0,192.8,12,23,83.52580645161291,31,20.0,8.0,5.0,0.48192482643045254
245,2017-09,20.69333333333333,10.889999999999999,1,0,0.3999999999999986,0,0.0,0,0,0,0.0,219.8,5,0.0,108.1,4,15,81.27,30,0.0,1.0,2.0,0.5908602150537635
245,2017-10,14.990322580645161,10.35483870967742,0,0,0.0,0,0.0,0,0,0,0.0,175.5,9,0.0,50.9,7,3,81.27741935483871,31,0.0,0.0,2.0,0.5012853470437018
245,2017-11,6.91,11.486666666666668,0,0,0.0,0,0.0,0,12,0,20.3,193.2,5,0.0,8.4,3,0,71.11,30,0.0,0.0,2.0,0.624232633279483
245,2017-12,0.5,8.832258064516129,0,0,0.0,0,0.0,0,27,12,125.3,147.29999999999998,9,0.0,43.0,9,0,70.46451612903226,31,0.0,0.0,2.0,0.4835850295469467
245,2018-01,-2.1258064516129034,8.261290322580646,0,0,0.0,0,0.0,0,28,17,189.9,163.9,11,0.0,41.5,7,0,73.05806451612904,31,0.0,0.0,4.0,0.5248158821645853
245,2018-02,-0.48571428571428565,10.214285714285714,0,0,0.0,0,0.0,0,23,14,152.6,177.5,2,0.0,41.400000000000006,6,0,64.38214285714285,28,0.0,0.0,2.0,0.5813953488372093
245,2018-03,8.248387096774193,12.248387096774193,0,0,0.0,0,0.0,0,13,0,16.7,203.5,8,0.0,100.6,8,0,76.95483870967742,31,0.0,0.0,2.0,0.548369711668014
245,2018-04,13.383333333333333,12.623333333333333,0,0,0.0,0,0.0,0,1,0,0.7,219.2,7,0.0,117.7,8,0,70.78620689655173,30,0.0,0.0,3.0,0.5579027742428099
245,2018-05,18.112903225806452,11.570967741935483,1,0,0.10000000000000142,2,6.300000000000001,2,0,0,0.0,201.0,7,0.0,85.9,7,6,76.58064516129032,31,0.0,1.0,2.0,0.46164446485989896
245,2018-06,22.296666666666667,10.783333333333333,7,1,8.500000000000007,5,8.200000000000003,1,0,0,0.0,206.2,5,0.0,150.3,5,12,77.86666666666666,30,3.0,3.0,3.0,0.47293577981651375
245,2018-07,27.03870967741935,9.558064516129033,24,17,91.19999999999999,29,90.1,24,0,0,0.0,257.1,6,0.0,145.8,4,24,84.07096774193548,31,22.0,22.0,2.0,0.5798376184032478
245,2018-08,27.870967741935484,9.7,25,21,121.7,30,110.89999999999999,26,0,0,0.0,224.6,7,0.0,291.9,8,16,81.31612903225808,31,23.0,23.0,5.0,0.537063605930177
245,2018-09,20.66,9.57,2,0,1.5999999999999979,5,5.5,1,0,0,0.0,175.4,12,0.0,103.5,7,20,88.91000000000001,30,0.0,1.0,2.0,0.47099892588614395
245,2018-10,12.941935483870967,10.525806451612903,0,0,0.0,0,0.0,0,0,0,0.0,217.7,5,0.0,152.29999999999998,8,1,87.43548387096774,31,0.0,0.0,3.0,0.6214673137310875
245,2018-11,8.25,10.9,0,0,0.0,0,0.0,0,3,0,2.5,191.7,7,0.0,39.699999999999996,5,0,83.48,30,0.0,0.0,2.0,0.6191860465116278
245,2018-12,1.4548387096774194,8.54516129032258,0,0,0.0,0,0.0,0,23,12,112.9,153.7,10,0.0,34.4,5,0,75.29354838709678,31,0.0,0.0,2.0,0.5045961917268548
245,2019-01,0.016129032258064488,9.151612903225805,0,0,0.0,0,0.0,0,30,10,130.4,189.5,4,0.0,16.9,3,0,75.63870967741936,31,0.0,0.0,1.0,0.6075665277332479
245,2019-02,1.7642857142857142,9.885714285714286,0,0,0.0,0,0.0,0,25,4,87.0,164.5,7,0.0,33.5,2,0,73.42142857142858,28,0.0,0.0,1.0,0.5391674860701409
245,2019-03,6.858064516129032,12.30967741935484,0,0,0.0,0,0.0,0,11,0,23.5,209.9,6,0.0,24.5,5,0,71.87096774193549,31,0.0,0.0,2.0,0.5659207333513077
245,2019-04,11.54,11.553333333333335,0,0,0.0,0,0.0,0,4,0,2.3,171.8,12,0.0,95.6,7,1,75.55666666666666,30,0.0,0.0,2.0,0.4373727087576375
