date,market_nm,market_cd,crop,county,qty
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,멜론,전주시,0.0
2026-07-29,광주서부,240004,멜론,전주시,0.0
2026-07-29,광주서부,240004,멜론,전주시,0.0
2026-07-29,광주서부,240004,멜론,전주시,0.0
2026-07-29,광주서부,240004,멜론,전주시,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,순천,360301,수박,장수군,0.0
2026-07-29,순천,360301,수박,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,순천,360301,수박,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,순천,360301,수박,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,순천,360301,수박,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,순천,360301,수박,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,순천,360301,수박,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,순천,360301,수박,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,순천,360301,수박,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,순천,360301,수박,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주각화,240001,블루베리,고창군,0.0
2026-07-29,광주각화,240001,블루베리,고창군,0.0
2026-07-29,광주각화,240001,블루베리,고창군,0.0
2026-07-29,광주각화,240001,블루베리,고창군,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,진주,380401,토마토,장수군,0.0
2026-07-29,진주,380401,토마토,장수군,0.0
2026-07-29,진주,380401,토마토,장수군,0.0
2026-07-29,진주,380401,토마토,장수군,0.0
2026-07-29,진주,380401,토마토,장수군,0.0
2026-07-29,진주,380401,토마토,장수군,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,진주,380401,토마토,장수군,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,진주,380401,토마토,장수군,0.0
2026-07-29,진주,380401,토마토,장수군,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,진주,380401,토마토,장수군,0.0
2026-07-29,광주서부,240004,방울토마토,진안군,0.0
2026-07-29,광주서부,240004,방울토마토,진안군,0.0
2026-07-29,광주서부,240004,방울토마토,진안군,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,안동,370401,사과,무주군,0.0
2026-07-29,안동,370401,사과,무주군,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,안동,370401,사과,무주군,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,안동,370401,사과,무주군,0.0
2026-07-29,안동,370401,사과,무주군,0.0
2026-07-29,안동,370401,사과,무주군,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,안동,370401,사과,무주군,0.0
2026-07-29,안동,370401,사과,무주군,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,안동,370401,사과,무주군,0.0
2026-07-29,안동,370401,사과,무주군,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,안동,370401,사과,무주군,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,안동,370401,사과,무주군,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,안동,370401,사과,무주군,0.0
2026-07-29,안동,370401,사과,무주군,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주각화,240001,포도,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주각화,240001,포도,남원시,0.0
2026-07-29,광주각화,240001,포도,남원시,0.0
2026-07-29,광주각화,240001,포도,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주각화,240001,포도,남원시,0.0
2026-07-29,광주각화,240001,포도,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주각화,240001,포도,남원시,0.0
2026-07-29,광주각화,240001,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주각화,240001,포도,남원시,0.0
2026-07-29,광주각화,240001,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주각화,240001,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주각화,240001,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주각화,240001,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주각화,240001,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주각화,240001,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,익산,350301,배,김제시,0.0
2026-07-29,익산,350301,배,김제시,0.0
2026-07-29,익산,350301,배,김제시,0.0
2026-07-29,익산,350301,수박,익산시,0.0
2026-07-29,익산,350301,수박,익산시,0.0
2026-07-29,익산,350301,수박,익산시,0.0
2026-07-29,익산,350301,수박,익산시,0.0
2026-07-29,익산,350301,수박,익산시,0.0
2026-07-29,익산,350301,수박,익산시,0.0
2026-07-29,익산,350301,수박,익산시,0.0
2026-07-29,익산,350301,수박,익산시,0.0
2026-07-29,익산,350301,수박,익산시,0.0
2026-07-29,익산,350301,수박,익산시,0.0
2026-07-29,익산,350301,수박,익산시,0.0
2026-07-29,익산,350301,수박,익산시,0.0
2026-07-29,익산,350301,수박,익산시,0.0
2026-07-29,익산,350301,수박,익산시,0.0
2026-07-29,익산,350301,수박,익산시,0.0
2026-07-29,익산,350301,수박,익산시,0.0
2026-07-29,익산,350301,수박,익산시,0.0
2026-07-29,익산,350301,수박,익산시,0.0
2026-07-29,익산,350301,포도,김제시,0.0
2026-07-29,익산,350301,포도,김제시,0.0
2026-07-29,익산,350301,포도,김제시,0.0
2026-07-29,익산,350301,포도,김제시,0.0
2026-07-29,익산,350301,포도,김제시,0.0
2026-07-29,익산,350301,포도,김제시,0.0
2026-07-29,익산,350301,포도,김제시,0.0
2026-07-29,익산,350301,포도,김제시,0.0
2026-07-29,익산,350301,포도,김제시,0.0
2026-07-29,익산,350301,포도,김제시,0.0
2026-07-29,익산,350301,포도,김제시,0.0
2026-07-29,익산,350301,양배추,익산시,0.0
2026-07-29,익산,350301,부추,익산시,0.0
2026-07-29,익산,350301,풋고추,익산시,0.0
2026-07-29,익산,350301,열무,익산시,0.0
2026-07-29,익산,350301,부추,익산시,0.0
2026-07-29,익산,350301,얼갈이배추,익산시,0.0
2026-07-29,광주각화,240001,포도,남원시,0.0
2026-07-29,광주각화,240001,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주각화,240001,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주각화,240001,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주각화,240001,포도,남원시,0.0
2026-07-29,광주각화,240001,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,순천,360301,방울토마토,장수군,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,진주,380401,복숭아,무주군,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,진주,380401,복숭아,무주군,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,진주,380401,복숭아,무주군,0.0
2026-07-29,순천,360301,토마토,장수군,0.0
2026-07-29,진주,380401,복숭아,무주군,0.0
2026-07-29,진주,380401,복숭아,무주군,0.0
2026-07-29,진주,380401,복숭아,무주군,0.0
2026-07-29,순천,360301,토마토,장수군,0.0
2026-07-29,순천,360301,토마토,장수군,0.0
2026-07-29,순천,360301,토마토,장수군,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,진주,380401,복숭아,무주군,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,진주,380401,복숭아,무주군,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,진주,380401,복숭아,무주군,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,진주,380401,복숭아,무주군,0.0
2026-07-29,순천,360301,수박,장수군,0.0
2026-07-29,진주,380401,복숭아,무주군,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,순천,360301,수박,장수군,0.0
2026-07-29,진주,380401,복숭아,무주군,0.0
2026-07-29,진주,380401,복숭아,무주군,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,진주,380401,복숭아,무주군,0.0
2026-07-29,진주,380401,복숭아,무주군,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,진주,380401,복숭아,무주군,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,광주서부,240004,포도,남원시,0.0
2026-07-29,안동,370401,사과,무주군,0.0
2026-07-29,안동,370401,사과,무주군,0.0
2026-07-29,안동,370401,사과,무주군,0.0
2026-07-29,안동,370401,사과,무주군,0.0
2026-07-29,안동,370401,사과,무주군,0.0
2026-07-29,순천,360301,수박,장수군,0.0
2026-07-29,안동,370401,사과,무주군,0.0
2026-07-29,안동,370401,사과,무주군,0.0
2026-07-29,순천,360301,수박,장수군,0.0
2026-07-29,안동,370401,사과,무주군,0.0
2026-07-29,안동,370401,사과,무주군,0.0
2026-07-29,순천,360301,수박,장수군,0.0
2026-07-29,순천,360301,수박,장수군,0.0
2026-07-29,순천,360301,수박,장수군,0.0
2026-07-29,순천,360301,방울토마토,장수군,0.0
2026-07-29,순천,360301,방울토마토,장수군,0.0
2026-07-29,진주,380401,수박,장수군,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,순천,360301,수박,진안군,0.0
2026-07-29,순천,360301,수박,진안군,0.0
2026-07-29,순천,360301,수박,진안군,0.0
2026-07-29,순천,360301,수박,진안군,0.0
2026-07-29,순천,360301,수박,진안군,0.0
2026-07-29,서울가락,110001,배,완주군,0.0
2026-07-29,서울가락,110001,배,완주군,0.0
2026-07-29,순천,360301,수박,진안군,0.0
2026-07-29,광주서부,240004,방울토마토,임실군,0.0
2026-07-29,광주서부,240004,방울토마토,임실군,0.0
2026-07-29,광주서부,240004,방울토마토,임실군,0.0
2026-07-29,광주서부,240004,방울토마토,임실군,0.0
2026-07-29,광주서부,240004,방울토마토,임실군,0.0
2026-07-29,광주서부,240004,방울토마토,임실군,0.0
2026-07-29,진주,380401,수박,장수군,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,방울토마토,남원시,0.0
2026-07-29,광주서부,240004,토마토,남원시,0.0
2026-07-29,광주서부,240004,토마토,남원시,0.0
2026-07-29,광주서부,240004,토마토,남원시,0.0
2026-07-29,광주서부,240004,토마토,남원시,0.0
2026-07-29,광주서부,240004,토마토,남원시,0.0
2026-07-29,광주서부,240004,토마토,남원시,0.0
2026-07-29,광주서부,240004,토마토,남원시,0.0
2026-07-29,광주서부,240004,토마토,남원시,0.0
2026-07-29,광주서부,240004,토마토,남원시,0.0
2026-07-29,광주서부,240004,토마토,남원시,0.0
2026-07-29,광주서부,240004,토마토,남원시,0.0
2026-07-29,광주서부,240004,토마토,남원시,0.0
2026-07-29,광주서부,240004,토마토,남원시,0.0
2026-07-29,광주서부,240004,토마토,남원시,0.0
2026-07-29,광주서부,240004,토마토,남원시,0.0
2026-07-29,광주서부,240004,토마토,남원시,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,진주,380401,수박,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,진주,380401,수박,장수군,0.0
2026-07-29,순천,360301,포도,남원시,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
2026-07-29,진주,380401,수박,장수군,0.0
2026-07-29,광주서부,240004,토마토,장수군,0.0
