county,wk,q_all,q_graded,q_top,top_share,unrec,dtr,trop,nday,woy,dtr2,trop2,dtr4,trop4,y,d_dtr,d_dtr2,d_dtr4,d_trop,d_trop2,d_trop4
김제시,2024-01-22,5848.0,2280.0,2280.0,1.0,0.6101231190150479,7.128571428571428,0.0,7,4,7.071428571428566,0.0,7.714285714285714,0.0,0.0014078405891271295,-2.060317460317462,-2.0730158730158745,-1.1980158730158736,0.0,0.0,0.0
김제시,2024-01-29,6296.0,2080.0,2080.0,1.0,0.6696315120711562,8.799999999999999,0.0,7,5,7.964285714285708,0.0,8.178571428571427,0.0,0.00025484199796133034,0.23650793650793567,-0.9119047619047649,-0.7103174603174622,0.0,0.0,0.0
김제시,2024-02-05,6432.0,2588.0,2588.0,1.0,0.597636815920398,7.328571428571428,0.0,7,6,8.064285714285708,0.0,7.567857142857142,0.0,0.0,-2.546031746031745,-1.1547619047619069,-1.6138888888888898,0.0,0.0,0.0
김제시,2024-02-12,9656.0,4056.0,4056.0,1.0,0.579950289975145,12.1,0.0,7,7,9.714285714285708,0.0,8.839285714285714,0.0,0.004881672503448953,2.4793650793650794,-0.03333333333333677,-0.47261904761904816,0.0,0.0,0.0
김제시,2024-02-19,7382.0,4058.0,4058.0,1.0,0.4502844757518287,5.028571428571429,0.0,7,8,8.56428571428571,0.0,8.314285714285713,0.0,0.002883328184533074,-4.896825396825396,-1.2087301587301607,-1.181746031746032,0.0,0.0,0.0
김제시,2024-02-26,8562.0,2586.0,2586.0,1.0,0.6979677645409951,9.171428571428573,0.0,7,9,7.099999999999996,0.0,8.407142857142858,0.0,0.0026788170286380364,-2.0476190476190474,-3.472222222222223,-1.7527777777777764,0.0,0.0,0.0
김제시,2024-03-04,8363.5,2967.5,2967.5,1.0,0.6451844323548753,8.8,0.0,7,10,8.985714285714282,0.0,8.775,0.0,0.0,-2.076190476190476,-2.0619047619047617,-1.6353174603174612,0.0,0.0,0.0
김제시,2024-03-11,10909.5,3617.5,3617.5,1.0,0.6684082680232825,11.942857142857141,0.0,7,11,10.371428571428567,0.0,8.735714285714286,0.0,0.0,0.9111111111111097,-0.582539682539684,-2.0273809523809536,0.0,0.0,0.0
김제시,2024-03-18,11458.2,3554.2,3554.2,1.0,0.6898116632629907,10.9,0.0,7,12,11.421428571428565,0.0,10.20357142857143,0.0,0.0,-0.7214285714285715,0.0948412698412664,-0.9835317460317441,0.0,0.0,0.0
김제시,2024-03-25,12567.0,4543.0,4543.0,1.0,0.6384976525821596,9.885714285714286,0.0,7,13,10.392857142857139,0.0,10.382142857142856,0.0,0.00017834849295517152,-3.0603174603174583,-1.8908730158730176,-1.236706349206349,0.0,0.0,0.0
김제시,2024-04-01,10919.5,3639.5,3639.5,1.0,0.6666971930949219,10.671428571428573,0.0,7,14,10.278571428571425,0.0,10.850000000000001,0.0,0.0011947431302270495,-0.9063492063492049,-1.9833333333333343,-0.9442460317460313,0.0,0.0,0.0
김제시,2024-04-08,9514.5,2942.5,2942.5,1.0,0.6907351936517947,13.071428571428571,0.0,7,15,11.871428571428567,0.0,11.132142857142858,0.0,0.0,1.5349206349206348,0.3142857142857114,-0.7882936507936495,0.0,0.0,0.0
