county,wk,rel,ncell,dtr,nday,month,woy,lrel,y,hi
남원시,2022-09-05,0.9642310567159793,22,10.4,7,9,36,-0.03642432770152543,-0.08429088981310107,True
남원시,2022-09-12,1.1586534627992005,21,7.514285714285714,7,9,37,0.14725852292718142,0.06390928705282306,False
남원시,2022-09-19,1.1245131405460065,19,12.042857142857143,7,9,38,0.1173501780279305,0.033104791489134866,True
남원시,2022-09-26,1.1314450115196921,16,14.214285714285714,7,9,39,0.12349558704902246,0.05064856953385359,True
남원시,2023-06-05,1.1319425665119232,17,11.942857142857141,7,6,23,0.12393524219697408,0.06766721401577207,True
남원시,2023-06-12,1.1384623225136523,17,13.357142857142858,7,6,24,0.12967851200271982,0.08146603110989051,True
남원시,2023-06-19,1.1357938966783498,20,10.414285714285715,7,6,25,0.12733187485840539,0.07071823359212863,True
남원시,2023-06-26,1.1184332467438172,21,7.542857142857143,7,6,26,0.11192881911549082,0.03690433215857147,False
남원시,2023-07-03,1.201023331583622,21,7.728571428571428,7,7,27,0.18317396970650263,0.10311420248331271,False
남원시,2023-07-10,1.132310541118749,22,5.885714285714286,7,7,28,0.12426027176970633,0.024393358723875977,False
남원시,2023-07-17,1.0870655003802085,28,7.242857142857142,7,7,29,0.08348186426310997,-0.020488968607113675,False
남원시,2023-07-24,1.0790360989170622,23,9.014285714285714,7,7,30,0.07606814161725318,-0.0040129557350226525,False
남원시,2023-07-31,1.109580369764292,23,11.514285714285714,7,7,31,0.10398189858972497,0.017138652285970973,True
남원시,2023-08-07,0.9963960833547282,23,8.142857142857142,7,8,32,-0.003610426397975213,-0.09053179275218291,False
남원시,2023-08-14,1.0143122719418691,24,9.614285714285712,7,8,33,0.014210818253831541,-0.08168073494207216,False
남원시,2023-08-21,1.0608294678920358,20,9.400000000000002,7,8,34,0.0590511189965482,-0.017429668622405935,False
남원시,2023-08-28,1.1145898717041773,21,7.114285714285714,7,8,35,0.10848650917874257,0.026257752248616636,False
남원시,2023-09-04,1.0933432845338775,21,11.12857142857143,7,9,36,0.08924023539433719,0.04137367328276155,True
남원시,2023-09-11,1.1079682799409125,23,7.585714285714286,7,9,37,0.10252795970312416,0.0191787238287658,False
남원시,2023-09-18,1.164160174249577,22,8.5,7,9,38,0.15199994658592952,0.06775456004713389,False
남원시,2023-09-25,1.0628037445747307,22,8.12857142857143,7,9,39,0.06091045820812627,-0.011936559307042599,False
남원시,2024-06-03,1.1051353947363474,17,11.4,7,6,23,0.09996785663679518,0.04369982845559317,True
남원시,2024-06-10,1.0296393834708568,17,14.271428571428572,7,6,24,0.029208627802540965,-0.019003853090288347,True
남원시,2024-06-17,1.0516078220687801,18,11.057142857142855,7,6,25,0.05032025210075626,-0.0062933891655204965,True
남원시,2024-06-24,1.1162363140904017,19,9.128571428571428,7,6,26,0.10996259252010786,0.03493810556318851,False
남원시,2024-07-01,1.0475967401584296,25,7.97142857142857,7,7,27,0.04649872192304803,-0.03356104530014189,False
남원시,2024-07-08,1.262453919826304,24,5.657142857142857,7,7,28,0.2330573823537858,0.13319046930795547,False
남원시,2024-07-15,1.1223925830859331,25,6.971428571428571,7,7,29,0.11546264169975921,0.011491808829535571,False
남원시,2024-07-22,1.1003303714927706,25,7.542857142857143,7,7,30,0.09561047243268055,0.015529375080404709,False
남원시,2024-07-29,1.1810848121219761,27,9.22857142857143,7,7,31,0.1664333484572072,0.0795901021534532,False
남원시,2024-08-05,1.17359552511548,27,10.27142857142857,7,8,32,0.1600721348839122,0.0731507685297045,True
남원시,2024-08-12,1.1379746137998938,23,10.885714285714286,7,8,33,0.12925002772236005,0.03335847452645635,True
남원시,2024-08-19,1.1382525356993427,20,9.385714285714286,7,8,34,0.12949422294768373,0.0530134353287296,False
남원시,2024-08-26,1.1565693513842055,25,9.957142857142859,7,8,35,0.14545816750120713,0.0632294105710812,False
남원시,2024-09-02,1.1317234410304913,21,8.37142857142857,7,9,36,0.1237416398886952,0.07587507777711956,False
남원시,2024-09-09,1.1562075619262846,25,9.785714285714286,7,9,37,0.14514530597203001,0.06179607009767166,False
남원시,2024-09-16,1.07098144466799,24,7.414285714285714,7,9,38,0.06857546607555598,-0.01566992046323966,False
남원시,2024-09-23,1.0499539347096138,22,10.357142857142858,7,9,39,0.04874629150191093,-0.02410072601325794,True
남원시,2024-09-30,1.0239957081991198,23,11.614285714285714,7,9,40,0.0237123353967358,-0.05576477006213261,True
남원시,2025-06-02,1.0802975236285228,19,13.742857142857144,7,6,23,0.07723648803837188,0.02096845985716987,True
남원시,2025-06-09,1.110598515903938,17,10.442857142857141,7,6,24,0.10489907352332258,0.05668659263049326,True
남원시,2025-06-16,1.1464154505992372,16,9.228571428571428,7,6,25,0.1366400749351053,0.08002643366882854,False
남원시,2025-06-23,1.0460126641927978,18,10.342857142857142,7,6,26,0.044985472828327815,-0.030039014128591536,True
남원시,2025-06-30,1.1829864180674852,19,10.542857142857143,7,6,27,0.1680421040068313,0.0879823367836414,True
남원시,2025-07-07,1.1537875298805407,19,9.442857142857141,7,7,28,0.14305003491306703,0.043183121867236676,False
남원시,2025-07-14,1.2340174727586213,19,8.357142857142858,7,7,29,0.21027508483078128,0.10630425196055764,False
남원시,2025-07-21,1.1361001672341786,18,11.171428571428569,7,7,30,0.1276014917939386,0.047520394441662756,True
남원시,2025-07-28,1.1099212018107782,21,11.828571428571427,7,7,31,0.10428902344471969,0.017445777140965693,True
남원시,2025-08-04,1.191260306547364,24,7.385714285714286,7,8,32,0.1750118278249138,0.08809046147070611,False
남원시,2025-08-11,1.1821152439970912,22,9.2,7,8,33,0.16730541338268853,0.07141386018678483,False
남원시,2025-08-18,1.1493620501266482,22,10.442857142857141,7,8,34,0.13920704943023446,0.06272626181128033,True
남원시,2025-08-25,1.0742852147294102,24,9.22857142857143,7,8,35,0.07165552389380991,-0.010573233036316021,False
남원시,2025-09-01,1.102916773075391,26,8.671428571428573,7,9,36,0.09795828237044704,0.0500917202588714,False
남원시,2025-09-08,1.1187772349370275,24,6.828571428571428,7,9,37,0.11223633438840579,0.02888709851404743,False
남원시,2025-09-15,1.0704360334895233,26,8.371428571428572,7,9,38,0.06806607339914096,-0.016179313139654677,False
남원시,2025-09-22,1.1282963748659225,28,7.128571428571428,7,9,39,0.12070886224025577,0.04786184472508691,False
남원시,2025-09-29,1.133710875482334,23,8.02857142857143,7,9,40,0.12549621290563973,0.04601910744677132,False
남원시,2026-06-01,1.0575412621767684,20,11.942857142857141,7,6,23,0.0559466497839631,-0.00032137839723891254,True
