county,wk,rel,ncell,dtr,trop,nday,woy,dtr2,trop2,dtr4,trop4,lrel,y,d_dtr,d_dtr2,d_dtr4,d_trop,d_trop2,d_trop4
고창군,2018-10-15,1.1850441567049197,3,13.357142857142858,0.0,7,42,12.192857142857143,0.0,11.478571428571428,0.0,0.16978003693497093,0.07705536463480318,2.78857142857143,1.3814285714285734,1.2678571428571423,0.0,0.0,0.0
고창군,2018-10-22,1.174592955863611,3,11.642857142857142,0.0,7,43,12.5,0.0,11.460714285714285,0.0,0.16092166703705754,0.008844172752268842,0.7535714285714281,2.0339285714285715,1.0910714285714285,0.0,0.0,0.0
고창군,2018-11-05,1.112276538446734,2,10.685714285714285,0.0,7,45,11.164285714285715,0.0,11.678571428571429,0.0,0.10640885056477685,0.019628682136045503,-0.4399999999999995,-0.39571428571428413,0.9559523809523807,0.0,0.0,-0.8
고창군,2018-11-19,1.3028532424195065,2,11.200000000000001,0.0,7,47,10.942857142857143,0.0,11.721428571428572,0.0,0.2645566612694877,0.14539005072128025,0.19714285714285928,-0.7471428571428564,-0.056428571428570606,0.0,0.0,0.0
고창군,2018-12-17,0.7634884461272446,2,10.557142857142859,0.0,7,51,10.87857142857143,0.0,11.021428571428572,0.0,-0.2698572872116979,-0.17039536285748186,0.9750000000000014,0.8678571428571438,0.9830357142857142,0.0,0.0,0.0
고창군,2018-12-24,1.1438505170915438,2,8.371428571428572,0.0,7,52,9.464285714285715,0.0,10.20357142857143,0.0,0.1344002175419248,0.24827847130712527,-0.5028571428571436,-0.3199999999999985,0.5264285714285712,0.0,0.0,0.0
고창군,2018-12-31,0.9834533132839083,2,7.771428571428571,0.0,7,1,8.071428571428571,0.0,9.475000000000001,0.0,-0.016685112250364734,0.09947177548710803,-1.845714285714286,-1.1742857142857144,-0.13642857142857068,0.0,0.0,0.0
고창군,2019-01-07,1.0386979639559475,2,8.385714285714286,0.0,7,2,8.07857142857143,0.0,8.771428571428572,0.0,0.03796797106481051,0.09099942989747006,-1.0071428571428562,-1.3446428571428566,-0.8687499999999986,0.0,0.0,0.0
고창군,2019-01-14,1.1365457504693897,2,9.5,0.0,7,3,8.942857142857143,0.0,8.507142857142856,0.0,0.12799361908261964,0.12142647719324526,-1.1892857142857132,-0.6999999999999993,-0.9660714285714302,0.0,0.0,0.0
고창군,2019-01-21,1.094144522486896,2,11.157142857142857,0.0,7,4,10.328571428571427,0.0,9.203571428571427,0.0,0.08997279992455212,0.07580131157971857,1.2942857142857136,-0.0514285714285716,-0.4107142857142865,0.0,0.0,0.0
고창군,2019-02-11,1.3912091997355973,2,8.914285714285715,0.0,7,7,10.035714285714285,0.0,9.489285714285714,0.0,0.33017329684199276,-0.07752443454871966,0.25,-0.4285714285714288,-0.6761904761904773,0.0,0.0,0.0
고창군,2019-02-18,1.1497365152781969,2,11.585714285714285,0.0,7,8,10.25,0.0,10.289285714285715,0.0,0.13953279897442075,0.022498226594989443,2.299999999999999,0.855952380952381,0.3430555555555568,0.0,0.0,0.0
고창군,2019-02-25,1.2635578310809314,3,14.2,0.0,7,9,12.892857142857142,0.0,11.464285714285714,0.0,0.23393141734155457,0.1305892873605512,2.097959183673469,2.16530612244898,0.9454081632653057,0.0,0.0,0.0
고창군,2019-03-11,1.2892076005363127,2,11.385714285714286,0.0,7,11,12.792857142857141,0.0,11.52142857142857,0.0,0.25402776648653336,0.10676994205021284,-0.6342857142857135,0.6185714285714283,-0.04499999999999993,0.0,0.0,0.0
고창군,2019-03-18,1.1180130185143895,3,13.071428571428571,0.0,7,12,12.228571428571428,0.0,12.560714285714287,0.0,0.1115530191323647,-0.0697678810642505,0.8190476190476179,0.28095238095237995,1.3220238095238095,0.0,0.0,0.0
고창군,2019-03-25,1.2065854174640964,2,11.442857142857145,0.0,7,13,12.257142857142856,0.0,12.525,0.0,0.18779440130927158,0.0576774433037891,-1.5333333333333314,-0.5952380952380967,0.616071428571427,0.0,0.0,0.0
고창군,2019-04-01,1.2444183988517992,2,15.014285714285714,0.0,7,14,13.228571428571428,0.0,12.72857142857143,0.0,0.2186682712517146,0.05112502253818971,2.533333333333333,0.8595238095238091,0.5422619047619044,0.0,0.0,0.0
고창군,2019-04-08,1.1441595003460516,2,12.271428571428572,0.0,7,15,13.642857142857142,0.0,12.950000000000001,0.0,0.13467030661848586,-0.05576524729172452,0.8742857142857154,1.6799999999999997,0.5900000000000016,0.0,0.0,0.0
고창군,2019-04-15,1.3141551032575538,2,13.5,0.0,7,16,12.885714285714286,0.0,13.057142857142857,0.0,0.273193952105156,0.1790384189206643,-0.42571428571428704,0.2242857142857151,0.42571428571428527,0.0,0.0,0.0
고창군,2019-04-22,1.5544866221478415,2,8.27142857142857,0.0,7,17,10.885714285714284,0.0,12.264285714285714,0.0,0.441145344592115,0.16715193795820477,-1.6047619047619044,-1.1309523809523814,0.14047619047619264,0.0,0.0,0.0
고창군,2019-04-29,1.35868646729378,2,13.385714285714286,0.0,7,18,10.828571428571427,0.0,11.857142857142858,0.0,0.30651840015863346,0.21959246600866797,0.8428571428571434,-1.0999999999999996,-0.16339285714285623,0.0,0.0,0.0
고창군,2019-05-06,0.9426596717097503,2,15.914285714285715,0.0,7,19,14.649999999999999,0.0,12.767857142857142,0.0,-0.05904996105408305,-0.12215361900024727,4.651428571428571,2.8442857142857143,0.8935714285714287,0.0,0.0,0.0
고창군,2019-05-13,1.336954256270755,3,11.357142857142858,0.0,7,20,13.635714285714286,0.0,12.232142857142858,0.0,0.2903940838252705,0.06493183787341675,0.6238095238095234,2.2738095238095237,0.5857142857142854,0.0,0.0,0.0
고창군,2019-05-20,1.0415867980430067,3,13.642857142857142,0.0,7,21,12.5,0.0,13.575,0.0,0.04074531770194945,0.046019478291321865,0.6047619047619044,0.6142857142857139,1.5380952380952397,0.0,0.0,0.0
고창군,2019-05-27,0.9158929835892766,2,12.385714285714284,0.0,7,22,13.014285714285712,0.0,13.325,0.0,-0.08785575127589061,-0.16143082550182247,0.9285714285714288,1.192857142857143,1.3232142857142861,0.0,0.0,0.0
고창군,2019-07-01,1.1005343495779607,2,10.657142857142857,0.0,7,27,11.521428571428569,0.0,12.010714285714286,0.0,0.09579583419873669,0.07359229862534916,2.909523809523809,3.2916666666666643,2.7249999999999996,-1.0,-1.6666666666666667,-1.6666666666666667
고창군,2019-07-08,1.2563031943962102,2,6.828571428571428,0.0,7,28,8.742857142857142,0.0,10.878571428571428,0.0,0.22817343572675378,0.46212190229145067,-0.47857142857142865,0.7988095238095232,2.06547619047619,-1.6666666666666667,-2.6666666666666665,-3.3333333333333335
고창군,2019-07-15,0.8417632482168693,2,7.757142857142857,0.0,7,29,7.292857142857142,0.0,9.407142857142857,0.0,-0.17225648216742867,-0.014629588347153055,1.1499999999999995,-0.008333333333334636,0.5452380952380942,-0.6666666666666666,-1.8333333333333333,-3.5
고창군,2019-07-29,1.6094932059241565,3,9.000000000000002,3.0,7,31,8.378571428571428,3.0,8.560714285714287,3.0,0.47591935051399,0.420954584680263,-0.6047619047619044,-0.571428571428573,0.2767857142857153,0.8333333333333335,-2.0,-3.833333333333333
고창군,2019-08-12,1.543897521533367,2,6.842857142857142,2.0,7,33,7.921428571428572,5.0,7.607142857142857,5.0,0.43431007733598004,0.366338153075937,-1.2628571428571433,-0.1742857142857135,-0.7485714285714282,-0.20000000000000018,0.20000000000000018,-3.5999999999999996
고창군,2019-08-19,1.5786272737372797,2,8.857142857142858,0.0,7,34,7.849999999999999,2.0,8.114285714285714,5.0,0.45655565531083725,0.3457949533435055,0.17857142857142883,-0.7910714285714304,-0.6875,-0.75,-0.5,-2.25
고창군,2019-10-28,0.8367705917078081,2,13.057142857142859,0.0,7,44,10.957142857142857,0.0,9.439285714285715,5.0,-0.17820533004165412,-0.1406873797232849,0.3714285714285719,0.08988095238095184,-0.2988095238095223,0.0,-0.25,2.75
고창군,2019-11-11,1.200929227754404,2,11.742857142857144,0.0,7,46,12.4,0.0,10.125,2.0,0.1830956135966782,0.26909405736081005,-1.054761904761902,0.6357142857142861,-0.5444444444444443,0.0,0.0,1.3333333333333335
고창군,2019-11-18,1.363505726540358,2,11.528571428571428,0.0,7,47,11.635714285714286,0.0,11.296428571428573,0.0,0.3100591231776042,0.19089251262939677,0.5257142857142867,-0.05428571428571338,-0.48142857142856954,0.0,0.0,0.0
고창군,2019-11-25,1.2751395128919096,2,9.242857142857144,0.0,7,48,10.385714285714286,0.0,11.392857142857144,0.0,0.2430555945002602,0.08906421845782986,-0.2514285714285691,-0.03428571428571203,0.055714285714287826,0.0,0.0,0.0
고창군,2019-12-02,0.9105105703116428,3,8.857142857142858,0.0,7,49,9.05,0.0,10.342857142857143,0.0,-0.09374977053354513,-0.04652343841772541,-0.5392857142857146,-0.3392857142857135,-0.2901785714285712,0.0,0.0,0.0
고창군,2019-12-09,1.1534817963095274,2,11.785714285714286,0.0,7,50,10.321428571428571,0.0,10.35357142857143,0.0,0.14278501724102308,-0.030868503939490755,1.439285714285715,0.4535714285714292,0.033928571428573306,0.0,0.0,0.0
고창군,2019-12-16,1.3219599799383706,2,8.357142857142858,0.0,7,51,10.071428571428571,0.0,9.560714285714287,0.0,0.2791154686099843,0.37857739296420034,-1.2249999999999996,0.060714285714285054,-0.4776785714285712,0.0,0.0,0.0
고창군,2020-01-13,1.2298463372039605,2,8.514285714285714,0.0,7,3,8.435714285714285,0.0,9.37857142857143,0.0,0.2068892324775647,0.2003220905881903,-2.174999999999999,-1.2071428571428573,-0.09464285714285658,0.0,0.0,0.0
고창군,2020-01-27,1.2759045879174433,2,7.685714285714285,0.0,7,5,8.099999999999998,0.0,9.085714285714285,0.0,0.24365540776748593,-0.07894507657703018,-1.5404761904761894,-1.345238095238095,-0.269047619047619,0.0,0.0,0.0
고창군,2020-02-17,1.4329816447605237,2,10.485714285714286,0.0,7,8,9.085714285714285,0.0,8.760714285714286,0.0,0.35975733980414154,0.24272276742471022,1.1999999999999993,-0.30833333333333357,-1.1855158730158717,0.0,0.0,0.0
고창군,2020-02-24,1.6770165985187822,2,10.514285714285714,0.0,7,9,10.5,0.0,9.3,0.0,0.5170163805373382,0.4136742505563349,-1.5877551020408163,-0.22755102040816233,-1.218877551020407,0.0,0.0,0.0
고창군,2020-03-02,1.410284476192101,2,12.057142857142855,0.0,7,10,11.285714285714285,0.0,10.185714285714285,0.0,0.34379144020464963,0.2217615188416931,0.7734693877551013,0.23163265306122405,0.004081632653059941,0.0,0.0,0.0
고창군,2020-03-09,1.495532991338238,2,10.971428571428572,0.0,7,11,11.514285714285712,0.0,11.007142857142856,0.0,0.4024826592512506,0.2552248348149301,-1.048571428571428,-0.6600000000000001,-0.5592857142857142,0.0,0.0,0.0
고창군,2020-03-16,1.439125102623524,2,13.628571428571428,0.0,7,12,12.299999999999999,0.0,11.792857142857143,0.0,0.3640353613213556,0.1827144611247404,1.3761904761904749,0.35238095238095113,0.5541666666666654,0.0,0.0,0.0
고창군,2020-03-23,1.4460529262463637,2,13.214285714285714,0.0,7,13,13.42142857142857,0.0,12.467857142857143,0.0,0.36883772489686933,0.23872076689138685,0.23809523809523725,0.5690476190476179,0.5589285714285701,0.0,0.0,0.0
고창군,2020-03-30,1.523598534332805,2,12.37142857142857,0.0,7,14,12.792857142857141,0.0,12.54642857142857,0.0,0.4210749936454807,0.2535317449319558,-0.10952380952381091,0.4238095238095223,0.3601190476190457,0.0,0.0,0.0
고창군,2020-04-06,1.41919179674382,2,12.457142857142857,0.0,7,15,12.414285714285713,0.0,12.917857142857141,0.0,0.3500875523590514,0.15965199844884104,1.0600000000000005,0.4514285714285702,0.5578571428571415,0.0,0.0,0.0
고창군,2020-04-13,1.222830410165406,2,12.6,0.0,7,16,12.528571428571428,0.0,12.660714285714285,0.0,0.2011681800133391,0.10701264682884738,-1.3257142857142874,-0.13285714285714256,0.029285714285713027,0.0,0.0,0.0
고창군,2020-04-20,1.248487958269279,2,9.785714285714286,0.0,7,17,11.192857142857143,0.0,11.803571428571427,0.0,0.22193318573265086,-0.05206022090125939,-0.09047619047618838,-0.8238095238095227,-0.32023809523809454,0.0,0.0,0.0
고창군,2020-04-27,1.131563100031326,2,12.200000000000001,0.0,7,18,10.992857142857144,0.0,11.760714285714286,0.0,0.12359995124563164,0.036674017095666145,-0.34285714285714164,-0.9357142857142833,-0.25982142857142776,0.0,0.0,0.0
