계절,가격,고온,발아,야간,광,강수,저온,n_feat,mape,baseline,wins,n_fold,mape_std,worst_fold,y2020,y2021,y2022,y2023,y2024,y2025
1,0,0,0,0,1,1,1,7,27.992172258370903,25.4476571326886,2,6,13.55925340367548,54.214438617448394,54.214438617448394,25.175711267943417,27.410700121827713,24.427766916457053,21.912669716646015,14.811746909902851
1,0,0,0,1,0,0,0,3,24.490067340898722,25.4476571326886,4,6,7.997589802214583,37.60378684076486,37.60378684076486,23.527773241272424,28.220519761817194,19.359152678885682,24.058137076364826,14.171034446287365
1,0,0,0,1,0,0,1,4,24.453180542499396,25.4476571326886,3,6,7.771146226403587,37.14946330154606,37.14946330154606,23.510316201668786,28.584785187782373,18.73897056285235,23.75091826400514,14.984629737141667
1,0,0,0,1,0,1,0,5,25.915108930772806,25.4476571326886,2,6,11.190536673789502,46.82130684126894,46.82130684126894,23.903314674771078,26.901313546529277,21.408083409371066,23.001404931059877,13.45523018163662
1,0,0,0,1,0,1,1,6,25.917555291919328,25.4476571326886,2,6,10.985570010577629,46.53197702990355,46.53197702990355,23.99545417718113,26.963420819958966,21.382710281047178,22.648057450753377,13.983711992671763
1,0,0,0,1,1,0,0,5,24.964958641109217,25.4476571326886,3,6,7.028933058186015,37.04881193999587,37.04881193999587,23.64342013172625,27.97674497395538,22.268423981924833,22.709857005363634,16.14249381368933
1,0,0,0,1,1,0,1,6,24.811686285047813,25.4476571326886,3,6,6.976755295030858,36.61366092238438,36.61366092238438,23.851739443979906,27.962812874255327,22.229617162205,22.38214394248267,15.830143364979577
1,0,0,0,1,1,1,0,7,26.187663013493523,25.4476571326886,2,6,10.687516562302827,46.42001060644609,46.42001060644609,23.373636112250328,27.627748421526555,23.001602324995325,21.418441626902684,15.284538988840154
1,0,0,0,1,1,1,1,8,26.19753493037797,25.4476571326886,2,6,10.470592676045776,46.015365114359724,46.015365114359724,23.60017589665,27.685077524451124,22.96236172872427,21.315091002996766,15.607138315085942
1,0,0,1,0,0,0,0,3,26.25449464209024,25.4476571326886,2,6,11.1304107013201,46.628983630175675,46.628983630175675,23.756029865918137,29.257028330554352,19.40219402857779,23.917416958064923,14.565315039250551
1,0,0,1,0,0,0,1,4,25.788229192727332,25.4476571326886,2,6,10.040562925255392,43.83871562875692,43.83871562875692,23.585071856784687,29.23767408394155,19.34482052294008,23.684154024462508,15.038939039478267
1,0,0,1,0,0,1,0,5,27.079641260894828,25.4476571326886,3,6,14.034448317034183,53.98715930882874,53.98715930882874,24.368556663167098,28.150417707152847,19.638159116138,22.529327497876604,13.804227272205669
1,0,0,1,0,0,1,1,6,26.880260598022133,25.4476571326886,3,6,13.383434986403845,52.463330541558015,52.463330541558015,24.511535466815523,28.191889296782698,19.55125488656796,22.292686095126683,14.27086730128192
1,0,0,1,0,1,0,0,5,25.726030809361816,25.4476571326886,1,6,9.416789406814887,42.86226085301125,42.86226085301125,23.704417488192842,28.835213329174508,22.01597338944171,21.37488014352249,15.563439652828109
1,0,0,1,0,1,0,1,6,25.358711259629914,25.4476571326886,2,6,8.242262490492307,39.73340911775347,39.73340911775347,24.54615573674657,28.868191755986423,21.92627635219739,21.302311414631458,15.775923180464197
1,0,0,1,0,1,1,0,7,27.776199833667956,25.4476571326886,1,6,13.510143103541456,53.53104234041138,53.53104234041138,24.83720183205157,28.486552464179223,24.384396809012795,21.312082701259524,14.105922855093233
1,0,0,1,0,1,1,1,8,27.51567936218773,25.4476571326886,1,6,12.79411983439751,51.73377240184248,51.73377240184248,25.13105593784462,28.58753775670701,24.15650074166832,21.117964865660603,14.367244469403357
1,0,0,1,1,0,0,0,4,25.108521780431605,25.4476571326886,3,6,9.077260605777386,41.23600121207,41.23600121207,23.65554064570746,28.617388704333386,18.589412511375834,22.94642018896471,15.606367420138248
1,0,0,1,1,0,0,1,5,25.025825060227888,25.4476571326886,3,6,8.842553539523795,40.72312050441755,40.72312050441755,23.641118159417008,28.598297899531662,18.572494344234823,22.69234021242774,15.927579241338538
1,0,0,1,1,0,1,0,6,26.057889923326744,25.4476571326886,2,6,10.69139903192547,46.092267970173324,46.092267970173324,23.8257514400631,27.920287417547947,21.283764654708605,22.357420617310343,14.867847440157131
1,0,0,1,1,0,1,1,7,26.009535954943782,25.4476571326886,2,6,10.447761241373039,45.57698480979209,45.57698480979209,23.918313712434017,28.01715865064413,21.24697535472256,22.073041616767348,15.224741585302512
1,0,0,1,1,1,0,0,6,25.312843605139207,25.4476571326886,2,6,8.370201824734869,39.79670627714374,39.79670627714374,23.58457138359593,29.407729166622374,22.011917583411865,21.544132259512672,15.532004960548647
1,0,0,1,1,1,0,1,7,25.297287051449427,25.4476571326886,2,6,8.152330675754019,39.356405496152625,39.356405496152625,23.79365130712012,29.401517658485858,21.962364604045078,21.431434398072213,15.838348844820645
1,0,0,1,1,1,1,0,8,25.8060812325663,25.4476571326886,2,6,10.098060817032058,44.34063855041497,44.34063855041497,23.321979347795263,28.562387725634082,23.104187283389532,20.54405415936589,14.963240328798033
1,0,0,1,1,1,1,1,9,25.808982593967958,25.4476571326886,2,6,9.88672205800768,43.920833713004015,43.920833713004015,23.550441205920126,28.643297076257845,23.05748661704051,20.391609051259664,15.290227900325585
1,0,1,0,0,0,0,0,4,24.206015512460837,25.4476571326886,4,6,7.405061230762963,36.45236680359769,36.45236680359769,23.495869925824227,27.87033051120738,19.80167717632843,22.844820105080835,14.771028552726454
1,0,1,0,0,0,0,1,5,24.56290128589954,25.4476571326886,3,6,7.209671860713719,35.68950649919366,35.68950649919366,23.588181677226963,30.098207132178995,19.580631390387857,22.555969086075933,15.864911930333795
1,0,1,0,0,0,1,0,6,25.459906156754187,25.4476571326886,3,6,10.270950056798176,44.51611019823532,44.51611019823532,25.397178773737707,26.226431769673642,20.097271509916993,22.21923441003677,14.303210278924688
1,0,1,0,0,0,1,1,7,25.469321103778736,25.4476571326886,3,6,10.043308143743065,44.18742208773202,44.18742208773202,25.460442012982426,26.293085738696664,20.07311037557187,21.88309601324415,14.918770394445282
1,0,1,0,0,1,0,0,6,24.98304550591359,25.4476571326886,3,6,6.86099268227123,37.33268880969287,37.33268880969287,24.23074123485069,27.697284447538596,22.269952196865916,19.5685497669472,18.79905657958627
1,0,1,0,0,1,0,1,7,24.965372224807385,25.4476571326886,3,6,6.745879991433807,37.01606079832931,37.01606079832931,24.48732789769692,27.688041741743657,22.254843826167008,19.507152662244618,18.8388064226628
1,0,1,0,0,1,1,0,8,25.44649422019431,25.4476571326886,4,6,8.82183991509426,41.9404073951831,41.9404073951831,24.517676229829334,27.22101622719976,22.213295057909153,19.64116395940956,17.145406451634948
1,0,1,0,0,1,1,1,9,25.46656935303554,25.4476571326886,4,6,8.679317597973007,41.72475937596673,41.72475937596673,24.612779512606156,27.188226638018303,22.128810682554736,19.675085205647513,17.46975470341978
1,0,1,0,1,0,0,0,5,24.218339413515324,25.4476571326886,4,6,7.574739855506407,37.80608787726602,37.80608787726602,23.482744003681503,26.37672518490551,19.169540037367756,22.550193626019677,15.924745751851468
1,0,1,0,1,0,0,1,6,24.51974859525529,25.4476571326886,4,6,7.496997627272431,37.35503714038563,37.35503714038563,23.551860038743776,28.43740382281215,19.16697223205077,22.212815977549617,16.394402359989794
1,0,1,0,1,0,1,0,7,25.52750517349021,25.4476571326886,2,6,10.198105622846047,44.47858693024475,44.47858693024475,25.18809224834355,26.463208403494747,20.775131097857376,21.86105884675361,14.39895351424717
1,0,1,0,1,0,1,1,8,25.52510015655601,25.4476571326886,2,6,9.989942126487044,44.14765511461643,44.14765511461643,25.251879532920345,26.523332328022803,20.750554512758537,21.56584788210506,14.911331568912873
1,0,1,0,1,1,0,0,7,24.821433223584098,25.4476571326886,4,6,6.972406787778387,37.32226776768535,37.32226776768535,24.21695180863654,27.673273120864533,21.418969254991808,20.235648316174682,18.06148907315169
1,0,1,0,1,1,0,1,8,25.068752596960625,25.4476571326886,3,6,6.583562833354004,37.04394250287223,37.04394250287223,24.415524322841076,27.662139488311173,21.41266959943412,19.651235806056093,20.227003862249074
1,0,1,0,1,1,1,0,9,25.627867929680946,25.4476571326886,4,6,8.58366250055225,41.872552936675774,41.872552936675774,24.532101271274268,27.33258359129436,21.86402546094998,19.613032134243678,18.55291218364762
1,0,1,0,1,1,1,1,10,25.65500134800095,25.4476571326886,3,6,8.444840952889523,41.65013059010348,41.65013059010348,24.65713005327985,27.301386158977998,21.84177550792576,19.536199369802475,18.94338640791614
1,0,1,1,0,0,0,0,5,25.10132077582405,25.4476571326886,4,6,9.242399037543295,41.97048103290506,41.97048103290506,23.502452515211676,28.19461376493627,19.252565256815544,21.83538322160126,15.852428863474493
1,0,1,1,0,0,0,1,6,25.033106695451732,25.4476571326886,4,6,8.928705303769158,41.31053662100574,41.31053662100574,23.584331681874275,28.177776742112503,19.22253749822216,21.591543205240363,16.31191442425535
1,0,1,1,0,0,1,0,7,25.86124580446059,25.4476571326886,3,6,10.756172728160289,45.86516389307872,45.86516389307872,25.390352373539393,27.292269491226957,19.910059963348793,22.092482093568947,14.617147012000716
1,0,1,1,0,0,1,1,8,25.84912119325871,25.4476571326886,3,6,10.560871002216546,45.53548815852966,45.53548815852966,25.449792679239398,27.38426784089975,19.877212962217282,21.71501218781048,15.132953330855695
1,0,1,1,0,1,0,0,7,25.372091969973564,25.4476571326886,3,6,8.40873896492684,40.35217010394167,40.35217010394167,24.134353189831437,29.120621976362433,22.01490732829858,19.400016463758988,17.21048275764826
1,0,1,1,0,1,0,1,8,25.405979099681588,25.4476571326886,3,6,8.262267222490317,40.08618090866721,40.08618090866721,24.396064236048673,29.11734504801663,21.98670837233035,19.38846267791614,17.4611133551105
1,0,1,1,0,1,1,0,9,25.562669014129852,25.4476571326886,3,6,9.252621269340462,42.533188609992244,42.533188609992244,24.513536364169745,28.14671776086551,22.25354721991003,19.676851703307598,16.25217242653399
1,0,1,1,0,1,1,1,10,25.620454472584356,25.4476571326886,4,6,8.965602920114213,42.15450422511464,42.15450422511464,24.607441640276043,28.126119952938616,22.16197607728006,19.59196477464801,17.080720165248785
1,0,1,1,1,0,0,0,6,24.926610052265683,25.4476571326886,4,6,9.547955143401952,42.1033547235111,42.1033547235111,23.61836154172304,28.189936146772066,19.068154514564693,21.89570226476886,14.68415112225433
1,0,1,1,1,0,0,1,7,24.864042751168714,25.4476571326886,4,6,9.288181465035855,41.67540491733614,41.67540491733614,23.627418871530313,28.003652176817727,19.059853834835646,21.596327604972643,15.221599101519848
1,0,1,1,1,0,1,0,8,25.93028359078795,25.4476571326886,2,6,10.665759516411933,45.81091912986404,45.81091912986404,25.253048415394858,27.448263275946594,20.73619353976092,21.5771086671375,14.756168516623806
1,0,1,1,1,0,1,1,9,25.894881194264993,25.4476571326886,2,6,10.49340421834819,45.47913878213338,45.47913878213338,25.311883322815966,27.567696854751294,20.708261022584097,21.07045601311956,15.231851170185648
1,0,1,1,1,1,0,0,8,25.291225044563024,25.4476571326886,3,6,8.347987040377918,40.316789693477695,40.316789693477695,24.122998330406173,28.88821619131131,21.3137009091585,19.485804919163908,17.61984022386056
1,0,1,1,1,1,0,1,9,25.317459194234917,25.4476571326886,3,6,8.209087328606344,40.07036525656183,40.07036525656183,24.304620456744605,28.8848260190028,21.303735855045804,19.40342013366625,17.937787444388228
1,0,1,1,1,1,1,0,10,25.495495788040557,25.4476571326886,3,6,9.328418724937473,42.554428773468594,42.554428773468594,24.563093354599637,28.183252625573175,22.011160164703178,19.612663068265558,16.048376741633206
1,0,1,1,1,1,1,1,11,25.592985863193594,25.4476571326886,4,6,9.005382003594654,42.17171325644721,42.17171325644721,24.68154445871571,28.164108024113915,21.985890310687385,19.530353125847473,17.024306003349878
1,1,0,0,0,0,0,0,5,23.27933910350488,25.4476571326886,3,6,6.786513993873111,29.449322592618195,29.139083837258166,29.449322592618195,26.26876376031526,22.82017239738112,20.621816341928216,11.376875691528305
1,1,0,0,0,0,0,1,6,23.73177551451406,25.4476571326886,3,6,6.533912142487915,29.901577245200144,29.901577245200144,29.714344652211622,26.924927473749438,22.399999892264898,20.56157048199877,12.888233341659491
1,1,0,0,0,0,1,0,7,27.062064907444455,25.4476571326886,2,6,10.936734140171232,44.845241574555146,44.845241574555146,32.782544659435246,27.62720029230879,23.381088614718347,20.569172699368096,13.167141604281099
1,1,0,0,0,0,1,1,8,26.873157891305382,25.4476571326886,3,6,10.353293390478441,42.94174715179954,42.94174715179954,33.39399164416506,27.634944552153033,23.37338554314128,20.508624363273796,13.386254093299593
1,1,0,0,0,1,0,0,7,23.998237805952854,25.4476571326886,4,6,6.424929207056999,30.619490652960863,27.888158061025393,30.619490652960863,27.71194628882259,24.36020655964175,20.386887747784623,13.022737525481912
1,1,0,0,0,1,0,1,8,24.230886015794223,25.4476571326886,4,6,6.690561675709471,30.438556024725866,28.724020469768046,30.438556024725866,28.125151271326303,25.867518311440175,18.900417498868347,13.329652518636573
1,1,0,0,0,1,1,0,9,27.344292721895673,25.4476571326886,3,6,10.658621862136936,44.18860358213614,44.18860358213614,33.13889910106222,27.77514421014316,25.586337122494257,19.878221439805053,13.498550875733203
1,1,0,0,0,1,1,1,10,27.172899274578572,25.4476571326886,3,6,10.18531234397468,42.70344736041194,42.70344736041194,33.36565395298507,27.846617259742644,25.600757349527854,19.874258843371543,13.646660881432418
1,1,0,0,1,0,0,0,6,24.68436222285872,25.4476571326886,3,6,7.262840385152993,33.43865707891613,33.43865707891613,28.980755186926555,28.452007599927033,22.614250462058703,21.860638807659647,12.759864201664234
1,1,0,0,1,0,0,1,7,24.7364629420024,25.4476571326886,3,6,7.115343838370364,32.873649710921875,32.873649710921875,29.347249741520265,28.452721713867497,23.008937715075586,21.85627356047844,12.879945210150733
1,1,0,0,1,0,1,0,8,25.96514666187693,25.4476571326886,4,6,9.17069816687904,40.39097607764256,40.39097607764256,31.299218791568013,27.057858442597666,22.61745755655603,20.240837218661863,14.184531884235426
1,1,0,0,1,0,1,1,9,25.81238855386484,25.4476571326886,4,6,8.70040610983988,38.74635816258731,38.74635816258731,31.88204247107515,27.065107259589784,22.626095055290392,20.187863420872517,14.36686495377387
1,1,0,0,1,1,0,0,8,25.225208875311708,25.4476571326886,3,6,6.778374950445952,33.59251548980944,33.59251548980944,29.736066367758724,28.242274029588277,23.999200322672976,21.144318110285568,14.636878931755264
1,1,0,0,1,1,0,1,9,25.135519437898015,25.4476571326886,3,6,6.6062161275054265,32.91554781287564,32.91554781287564,29.786789307776434,28.245081716601923,24.034652473792935,21.14888871093381,14.682156605407368
1,1,0,0,1,1,1,0,10,26.36272528618738,25.4476571326886,4,6,8.47460170982019,40.33891114757682,40.33891114757682,30.30114984771651,27.511861010395027,23.828737845950375,19.492719534105852,16.70297233137969
1,1,0,0,1,1,1,1,11,25.917144932710098,25.4476571326886,4,6,8.317933777164301,38.97517654442529,38.97517654442529,30.433929261164284,27.57862788127154,23.857221024942845,17.83335833766969,16.82455654678693
1,1,0,1,0,0,0,0,6,24.836505338573712,25.4476571326886,4,6,8.733866505875586,38.37477022920473,38.37477022920473,28.722279486980884,26.81602012835779,22.981463207862078,19.35492865790875,12.769570321128054
1,1,0,1,0,0,0,1,7,24.70035255864444,25.4476571326886,4,6,8.66427468182798,38.07154240411206,38.07154240411206,29.00155412238029,26.768525034100527,22.008948072164145,19.43163775578933,12.919907963320309
1,1,0,1,0,0,1,0,8,26.076624384257446,25.4476571326886,3,6,10.122641121741632,41.12719248254959,41.12719248254959,33.12811796420239,28.10253258474018,20.539414619701155,20.5576829791249,13.004805675226466
1,1,0,1,0,0,1,1,9,26.560277347434106,25.4476571326886,4,6,9.545684225932817,39.97387868522197,39.97387868522197,33.71029360809093,28.145033835193672,23.80754378224674,20.493474335073213,13.231439838778098
1,1,0,1,0,1,0,0,8,24.976003475337023,25.4476571326886,4,6,8.173449190530691,35.90332273777368,35.90332273777368,30.59008317381217,27.219702667198913,24.09507519632278,18.940448248261198,13.107388828653397
1,1,0,1,0,1,0,1,9,24.764611046079043,25.4476571326886,4,6,8.233026601606044,36.13897369544053,36.13897369544053,30.425919229975314,27.272551857825427,22.581135521441112,18.890127019638804,13.278958952153083
1,1,0,1,0,1,1,0,10,26.15805964960506,25.4476571326886,4,6,10.031955761580237,40.74281027533481,40.74281027533481,33.57101490565542,28.332683167025007,21.172550021395207,19.872406210016027,13.256893318203891
1,1,0,1,0,1,1,1,11,26.074683509902396,25.4476571326886,4,6,9.772315707296508,39.85931824961399,39.85931824961399,33.77030685665192,28.367299996801492,21.179381752513702,19.864716580458452,13.40707762337481
1,1,0,1,1,0,0,0,7,24.441862767291127,25.4476571326886,4,6,6.893270790635378,34.360942374246015,34.360942374246015,28.74428581895466,25.457404195939564,23.860966876453297,19.554774350456373,14.672802987696862
1,1,0,1,1,0,0,1,8,24.123039593648624,25.4476571326886,4,6,7.357199740140515,33.74831894813604,33.74831894813604,29.10397066129632,25.343663703718132,24.286682575338144,19.57902346964787,12.676578203755215
1,1,0,1,1,0,1,0,9,25.481796577925717,25.4476571326886,5,6,9.049386169114866,38.90770699200716,38.90770699200716,31.5899780851682,27.93193759082675,20.110969786072438,20.260575250292455,14.089611763187307
1,1,0,1,1,0,1,1,10,25.76335381324989,25.4476571326886,4,6,8.617367897573871,37.95951818557964,37.95951818557964,32.14774687352742,27.97215593589036,22.022280487360295,20.204997199648858,14.273424197492785
1,1,0,1,1,1,0,0,9,25.497531355469025,25.4476571326886,3,6,7.162795018391444,33.924163154109046,33.924163154109046,30.147234662251787,28.97209333438166,25.740133943607685,19.42005354734104,14.781509491122923
1,1,0,1,1,1,0,1,10,25.420195307910046,25.4476571326886,3,6,6.921478726023621,33.32615867774858,33.32615867774858,30.17940165858969,28.981075751058466,25.2269440669505,19.96675318719861,14.840838505914434
1,1,0,1,1,1,1,0,11,25.45936012035797,25.4476571326886,4,6,8.092208229047507,37.54173321503598,37.54173321503598,30.79668433247767,27.981275305427317,21.80328356604351,17.869813810906773,16.763370492256566
1,1,0,1,1,1,1,1,12,25.466849207973624,25.4476571326886,4,6,7.769651320057536,36.65592714636932,36.65592714636932,30.905361542069066,28.060943413973664,22.38745513448316,17.927570665274974,16.863837345671563
1,1,1,0,0,0,0,0,7,24.344911308113797,25.4476571326886,4,6,6.829640563191379,33.57913271769528,33.57913271769528,28.473949368781774,28.096171385134582,20.60038558776356,20.25108770635774,15.068741082949852
1,1,1,0,0,0,0,1,8,24.59091895742422,25.4476571326886,4,6,6.540135448010201,33.0312813126929,33.0312813126929,28.809360113628717,28.096126161184827,22.12947745966276,20.25026400546682,15.229004691909307
1,1,1,0,0,0,1,0,9,25.63408618695017,25.4476571326886,4,6,9.596182726138398,40.69113794570754,40.69113794570754,32.026862054993124,26.52168671961239,21.152908145108658,19.21191385339891,14.200008402880387
1,1,1,0,0,0,1,1,10,25.601329725087776,25.4476571326886,4,6,9.304597059428632,39.63702751500491,39.63702751500491,32.60351870585805,26.56617517625649,21.157787889621403,19.271999305178813,14.371469758606956
1,1,1,0,0,1,0,0,9,25.177209487425145,25.4476571326886,4,6,7.8677823764556685,37.3452112146316,37.3452112146316,29.157952743840827,28.1566073669108,21.765545478286455,18.208716622774112,16.429223498107053
1,1,1,0,0,1,0,1,10,25.13786822066201,25.4476571326886,4,6,7.651087648511416,36.88265677248398,36.88265677248398,29.005605985406852,28.161399347672795,21.951945054261955,18.171446583134777,16.654155581011693
1,1,1,0,0,1,1,0,11,25.534208164473355,25.4476571326886,4,6,8.867696391512832,39.63098475601994,39.63098475601994,30.49782248747366,27.059165062118556,22.59432985076543,17.971224202237497,15.451722628225045
1,1,1,0,0,1,1,1,12,25.495435297362985,25.4476571326886,4,6,8.642517512825052,39.082000402784864,39.082000402784864,30.528604880579714,27.075055813775577,22.625758587499565,17.98143783121905,15.679754268319135
1,1,1,0,1,0,0,0,8,24.72098877204358,25.4476571326886,4,6,7.1497951454878965,34.451541065782806,34.451541065782806,29.299295613809296,27.577182538966177,22.728063189336737,19.65752225781875,14.612327966547733
1,1,1,0,1,0,0,1,9,24.76368369363928,25.4476571326886,4,6,7.013821893046226,33.95936557044012,33.95936557044012,29.68669715538948,27.580294874660787,22.92387593588,19.656900151130984,14.774968474334274
1,1,1,0,1,0,1,0,10,25.624169783952357,25.4476571326886,4,6,9.526806909094892,40.651350489927225,40.651350489927225,31.796984347338707,26.462998911891685,21.32086212049996,19.343309342285632,14.169513491770939
1,1,1,0,1,0,1,1,11,25.610729643989547,25.4476571326886,4,6,9.221879326283142,39.61453541665796,39.61453541665796,32.36658323244819,26.55207023886847,21.332907638792264,19.398911611975965,14.399369725194447
1,1,1,0,1,1,0,0,10,25.12483580985334,25.4476571326886,4,6,7.867792709232999,37.36023052010807,37.36023052010807,29.329850611102177,27.711625835219227,21.564823052016276,18.64457208224101,16.137912758433277
1,1,1,0,1,1,0,1,11,25.088637403093873,25.4476571326886,4,6,7.652419085798232,36.88304539189212,36.88304539189212,29.26104669696599,27.720808368553566,21.647699500151727,18.656108507137724,16.36311595386213
1,1,1,0,1,1,1,0,12,25.518475647677104,25.4476571326886,4,6,8.832635546817441,39.64496677897775,39.64496677897775,30.422652605352653,26.939861198554354,22.510559351654923,18.071493058396896,15.521320893126052
1,1,1,0,1,1,1,1,13,25.48310832814262,25.4476571326886,4,6,8.610471601841216,39.09526277134195,39.09526277134195,30.460079396642087,26.98122699291168,22.543196299143382,18.07930854347497,15.739575965341663
1,1,1,1,0,0,0,0,8,23.91236583566079,25.4476571326886,4,6,7.175594284975447,35.012795705254234,35.012795705254234,27.882172280746325,25.743793020933392,21.33711222408563,18.460562855928252,15.037758927016922
1,1,1,1,0,0,0,1,9,24.139496113649226,25.4476571326886,4,6,6.865517284216099,34.31172658028495,34.31172658028495,28.224128838126795,25.6024773544123,23.037807755227295,18.46119486963173,15.199641284212273
1,1,1,1,0,0,1,0,10,25.66198631782513,25.4476571326886,4,6,9.408294658490963,40.09151110930678,40.09151110930678,31.61474665029793,27.74663524468198,21.293363176350454,19.03444627803206,14.191215448281582
1,1,1,1,0,0,1,1,11,25.64372589119579,25.4476571326886,4,6,9.175124835543109,39.186688328070026,39.186688328070026,32.197744331660644,27.789534862638437,21.300707330642098,19.026261415072877,14.361419079090668
1,1,1,1,0,1,0,0,10,25.383712237188224,25.4476571326886,3,6,7.871807263815827,37.29273584963068,37.29273584963068,29.311351935197806,28.83611109946133,22.119252680649694,18.26747241983582,16.47534943835402
1,1,1,1,0,1,0,1,11,25.35130050889001,25.4476571326886,3,6,7.662281696372282,36.88275519580998,36.88275519580998,29.166973726110797,28.847511271607,22.172483413825773,18.226856372239748,16.811223073746763
1,1,1,1,0,1,1,0,12,25.827095409839362,25.4476571326886,4,6,8.352449107124736,39.069729887230956,39.069729887230956,30.502566379806385,27.492257181534324,22.81993132732722,18.632258505082785,16.44582917805452
1,1,1,1,0,1,1,1,13,25.8027458047481,25.4476571326886,4,6,8.159393556171286,38.61080745639727,38.61080745639727,30.531008130714433,27.51657570210159,22.857893919346083,18.633661304244978,16.666528315684236
1,1,1,1,1,0,0,0,9,25.159708038788803,25.4476571326886,4,6,7.427266302843698,35.39364845328998,35.39364845328998,29.276395774031762,28.328338024623978,23.72524416398079,19.635501086764762,14.599120730041557
1,1,1,1,1,0,0,1,10,25.25838368768066,25.4476571326886,4,6,7.1951635676360155,34.61988101791807,34.61988101791807,29.666066305333132,28.336640964030153,24.528781695435615,19.63732397298129,14.761608170385712
1,1,1,1,1,0,1,0,11,25.679365171276814,25.4476571326886,4,6,9.346604989876019,40.025461303612815,40.025461303612815,31.51737728170178,27.722778718181683,21.507070439751985,19.13399561020017,14.169507674212436
1,1,1,1,1,0,1,1,12,25.66950450975244,25.4476571326886,4,6,9.104453201770534,39.143234119374085,39.143234119374085,32.08672977070719,27.764015174944934,21.522937513642418,19.09941978583341,14.400690694012578
1,1,1,1,1,1,0,0,11,25.132868090260843,25.4476571326886,4,6,8.040788112266393,37.28461189962575,37.28461189962575,29.564239617362254,28.277938339520965,21.682187110613867,17.91395053206162,16.074281042380605
1,1,1,1,1,1,0,1,12,25.103149112442114,25.4476571326886,4,6,7.851778833203305,36.86013687308339,36.86013687308339,29.494861100776586,28.29403087471441,21.773833688377973,17.906681985783337,16.289350151916977
1,1,1,1,1,1,1,0,13,25.792822750613198,25.4476571326886,4,6,8.338302403068337,39.08368019816641,39.08368019816641,30.453915059588493,27.325253935095166,22.749737776203247,18.689525113841924,16.45482442078395
1,1,1,1,1,1,1,1,14,25.610687550606787,25.4476571326886,4,6,8.368727330482125,38.62305593872759,38.62305593872759,30.487696837460522,27.369219301950725,22.789134861927565,18.689873242756015,15.705145120818322
